tA,vA,fA,pA,qA,aA
7.8999224,544.58252,59.998013,565.589478,-28.411722,64.782104
7.9332552,544.555237,59.998016,565.54364,-28.404659,64.758171
7.966588,544.540161,59.99802,565.433411,-28.409845,64.73423
7.9999208,544.53241,59.99802,565.282471,-28.416544,64.710258
8.0332537,544.552002,59.99802,565.180664,-28.482199,64.686302
8.0665865,544.532043,59.99802,565.043945,-28.380871,64.662346
8.0999193,544.517212,59.99802,564.981262,-28.312059,64.638405
8.1332521,544.509644,59.998024,565.003967,-28.25638,64.614479
8.166585,544.474792,59.998024,565.036072,-28.145166,64.590569
8.1999178,544.452393,59.998024,565.12085,-28.077394,64.566666
8.2332506,544.415649,59.998024,565.180664,-27.980072,64.542763
8.2665834,544.414673,59.998024,565.279602,-27.981541,64.518852
8.2999163,544.43396,59.998024,565.342468,-28.028893,64.494926
8.3332491,544.422241,59.997593,565.550781,-28.057884,64.462074
8.3665819,544.447937,59.996811,566.053406,-28.314682,64.414253
8.3999147,544.463135,59.996418,566.185669,-28.496105,64.366356
8.4332476,544.469238,59.996216,565.968872,-28.61067,64.318382
8.4665804,544.475586,59.996117,565.567688,-28.660223,64.27037
8.4999132,544.482239,59.996067,565.166138,-28.63662,64.222351
8.533246,544.488953,59.99604,564.842346,-28.601482,64.174362
8.5665789,544.490356,59.995815,564.810791,-28.56181,64.121956
8.5999117,544.489929,59.995636,564.950623,-28.564135,64.066559
8.6332445,544.495056,59.995831,564.907471,-28.543991,64.018608
